"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","HOUSECOST","REAL","IDX2015","Q","1993-Q2",47.4339585810331,
"IRL","HOUSECOST","REAL","IDX2015","Q","1993-Q3",46.9344301805816,
"IRL","HOUSECOST","REAL","IDX2015","Q","1993-Q4",48.2360710535204,
"IRL","HOUSECOST","REAL","IDX2015","Q","1994-Q1",49.1884974071725,
"IRL","HOUSECOST","REAL","IDX2015","Q","1994-Q2",48.3617242517563,
"IRL","HOUSECOST","REAL","IDX2015","Q","1994-Q3",49.3151156993764,
"IRL","HOUSECOST","REAL","IDX2015","Q","1994-Q4",46.9041017127638,
"IRL","HOUSECOST","REAL","IDX2015","Q","1995-Q1",47.2953981970061,
"IRL","HOUSECOST","REAL","IDX2015","Q","1995-Q2",49.8357452504595,
"IRL","HOUSECOST","REAL","IDX2015","Q","1995-Q3",50.883481468077,
"IRL","HOUSECOST","REAL","IDX2015","Q","1995-Q4",52.3721151787057,
"IRL","HOUSECOST","REAL","IDX2015","Q","1996-Q1",51.0540769938172,
"IRL","HOUSECOST","REAL","IDX2015","Q","1996-Q2",52.3108200968313,
"IRL","HOUSECOST","REAL","IDX2015","Q","1996-Q3",53.296428912525,
"IRL","HOUSECOST","REAL","IDX2015","Q","1996-Q4",53.6571756781807,
"IRL","HOUSECOST","REAL","IDX2015","Q","1997-Q1",57.0488412030328,
"IRL","HOUSECOST","REAL","IDX2015","Q","1997-Q2",57.766647427071,
"IRL","HOUSECOST","REAL","IDX2015","Q","1997-Q3",59.1457761539975,
"IRL","HOUSECOST","REAL","IDX2015","Q","1997-Q4",60.9481977135437,
"IRL","HOUSECOST","REAL","IDX2015","Q","1998-Q1",63.7590587255518,
"IRL","HOUSECOST","REAL","IDX2015","Q","1998-Q2",68.1020786255483,
"IRL","HOUSECOST","REAL","IDX2015","Q","1998-Q3",72.462422865806,
"IRL","HOUSECOST","REAL","IDX2015","Q","1998-Q4",75.8700572606918,
"IRL","HOUSECOST","REAL","IDX2015","Q","1999-Q1",78.8904335538688,
"IRL","HOUSECOST","REAL","IDX2015","Q","1999-Q2",81.2698005509514,
"IRL","HOUSECOST","REAL","IDX2015","Q","1999-Q3",82.8920683549358,
"IRL","HOUSECOST","REAL","IDX2015","Q","1999-Q4",88.0386542507194,
"IRL","HOUSECOST","REAL","IDX2015","Q","2000-Q1",90.9278465189192,
"IRL","HOUSECOST","REAL","IDX2015","Q","2000-Q2",94.5225998970416,
"IRL","HOUSECOST","REAL","IDX2015","Q","2000-Q3",96.0751426460215,
"IRL","HOUSECOST","REAL","IDX2015","Q","2000-Q4",99.5173148163498,
"IRL","HOUSECOST","REAL","IDX2015","Q","2001-Q1",103.561719295023,
"IRL","HOUSECOST","REAL","IDX2015","Q","2001-Q2",104.048723179848,
"IRL","HOUSECOST","REAL","IDX2015","Q","2001-Q3",103.868626064954,
"IRL","HOUSECOST","REAL","IDX2015","Q","2001-Q4",101.35439583275,
"IRL","HOUSECOST","REAL","IDX2015","Q","2002-Q1",102.179061785311,
"IRL","HOUSECOST","REAL","IDX2015","Q","2002-Q2",104.183638366765,
"IRL","HOUSECOST","REAL","IDX2015","Q","2002-Q3",106.364969505822,
"IRL","HOUSECOST","REAL","IDX2015","Q","2002-Q4",108.952172299738,
"IRL","HOUSECOST","REAL","IDX2015","Q","2003-Q1",111.948726629822,
"IRL","HOUSECOST","REAL","IDX2015","Q","2003-Q2",115.217184260064,
"IRL","HOUSECOST","REAL","IDX2015","Q","2003-Q3",117.659896360102,
"IRL","HOUSECOST","REAL","IDX2015","Q","2003-Q4",121.284312987608,
"IRL","HOUSECOST","REAL","IDX2015","Q","2004-Q1",124.417135339132,
"IRL","HOUSECOST","REAL","IDX2015","Q","2004-Q2",126.907808671141,
"IRL","HOUSECOST","REAL","IDX2015","Q","2004-Q3",129.214061055139,
"IRL","HOUSECOST","REAL","IDX2015","Q","2004-Q4",129.659446450144,
"IRL","HOUSECOST","REAL","IDX2015","Q","2005-Q1",132.469662928597,
"IRL","HOUSECOST","REAL","IDX2015","Q","2005-Q2",134.119658008125,
"IRL","HOUSECOST","REAL","IDX2015","Q","2005-Q3",136.035754885903,
"IRL","HOUSECOST","REAL","IDX2015","Q","2005-Q4",142.614304709577,
"IRL","HOUSECOST","REAL","IDX2015","Q","2006-Q1",145.097771968181,
"IRL","HOUSECOST","REAL","IDX2015","Q","2006-Q2",149.323699475913,
"IRL","HOUSECOST","REAL","IDX2015","Q","2006-Q3",156.095307052348,
"IRL","HOUSECOST","REAL","IDX2015","Q","2006-Q4",159.041137726106,
"IRL","HOUSECOST","REAL","IDX2015","Q","2007-Q1",161.093272745626,
"IRL","HOUSECOST","REAL","IDX2015","Q","2007-Q2",159.960382727111,
"IRL","HOUSECOST","REAL","IDX2015","Q","2007-Q3",157.779870079002,
"IRL","HOUSECOST","REAL","IDX2015","Q","2007-Q4",156.291731542876,
"IRL","HOUSECOST","REAL","IDX2015","Q","2008-Q1",153.830990706675,
"IRL","HOUSECOST","REAL","IDX2015","Q","2008-Q2",149.110163958586,
"IRL","HOUSECOST","REAL","IDX2015","Q","2008-Q3",144.714274415071,
"IRL","HOUSECOST","REAL","IDX2015","Q","2008-Q4",137.619522271035,
"IRL","HOUSECOST","REAL","IDX2015","Q","2009-Q1",136.07407069327,
"IRL","HOUSECOST","REAL","IDX2015","Q","2009-Q2",128.978889413458,
"IRL","HOUSECOST","REAL","IDX2015","Q","2009-Q3",123.851526458608,
"IRL","HOUSECOST","REAL","IDX2015","Q","2009-Q4",120.566863920604,
"IRL","HOUSECOST","REAL","IDX2015","Q","2010-Q1",117.919097336507,
"IRL","HOUSECOST","REAL","IDX2015","Q","2010-Q2",114.691175404835,
"IRL","HOUSECOST","REAL","IDX2015","Q","2010-Q3",110.436858667276,
"IRL","HOUSECOST","REAL","IDX2015","Q","2010-Q4",103.670541252332,
"IRL","HOUSECOST","REAL","IDX2015","Q","2011-Q1",100.115043455347,
"IRL","HOUSECOST","REAL","IDX2015","Q","2011-Q2",94.7643214357226,
"IRL","HOUSECOST","REAL","IDX2015","Q","2011-Q3",88.2560816496708,
"IRL","HOUSECOST","REAL","IDX2015","Q","2011-Q4",83.4265359808765,
"IRL","HOUSECOST","REAL","IDX2015","Q","2012-Q1",79.5687118276686,
"IRL","HOUSECOST","REAL","IDX2015","Q","2012-Q2",77.7543954168487,
"IRL","HOUSECOST","REAL","IDX2015","Q","2012-Q3",77.5184250980595,
"IRL","HOUSECOST","REAL","IDX2015","Q","2012-Q4",78.4345059180191,
"IRL","HOUSECOST","REAL","IDX2015","Q","2013-Q1",76.4560994945361,
"IRL","HOUSECOST","REAL","IDX2015","Q","2013-Q2",76.8100360234169,
"IRL","HOUSECOST","REAL","IDX2015","Q","2013-Q3",79.2795043530823,
"IRL","HOUSECOST","REAL","IDX2015","Q","2013-Q4",81.538223924259,
"IRL","HOUSECOST","REAL","IDX2015","Q","2014-Q1",84.1759316462991,
"IRL","HOUSECOST","REAL","IDX2015","Q","2014-Q2",88.5850603216065,
"IRL","HOUSECOST","REAL","IDX2015","Q","2014-Q3",93.3595377632646,
"IRL","HOUSECOST","REAL","IDX2015","Q","2014-Q4",96.1751156617112,
"IRL","HOUSECOST","REAL","IDX2015","Q","2015-Q1",98.0835137445702,
"IRL","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.9447088579637,
"IRL","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.194145034911,
"IRL","HOUSECOST","REAL","IDX2015","Q","2015-Q4",101.777632362555,
"IRL","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.394719367374,
"IRL","HOUSECOST","REAL","IDX2015","Q","2016-Q2",105.474310726544,
"IRL","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.759657558354,
"IRL","HOUSECOST","REAL","IDX2015","Q","2016-Q4",110.547694975083,
"IRL","HOUSECOST","REAL","IDX2015","Q","2017-Q1",113.247186843688,
"IRL","HOUSECOST","REAL","IDX2015","Q","2017-Q2",115.343129031729,
"IRL","HOUSECOST","REAL","IDX2015","Q","2017-Q3",119.407800119124,
"IRL","HOUSECOST","REAL","IDX2015","Q","2017-Q4",121.781815302104,
"IRL","HOUSECOST","REAL","IDX2015","Q","2018-Q1",124.710925459607,
"IRL","HOUSECOST","REAL","IDX2015","Q","2018-Q2",127.409809894647,
"IRL","HOUSECOST","REAL","IDX2015","Q","2018-Q3",126.908314473826,
"IRL","HOUSECOST","REAL","IDX2015","Q","2018-Q4",127.708060351499,
"IRL","HOUSECOST","REAL","IDX2015","Q","2019-Q1",127.067028954633,
"IRL","HOUSECOST","REAL","IDX2015","Q","2019-Q2",127.145429663416,
"IRL","HOUSECOST","REAL","IDX2015","Q","2019-Q3",126.796974297715,
"IRL","HOUSECOST","REAL","IDX2015","Q","2019-Q4",125.688950333629,
"IRL","HOUSECOST","REAL","IDX2015","Q","2020-Q1",125.678225106898,
"IRL","HOUSECOST","REAL","IDX2015","Q","2020-Q2",129.060992580301,
"IRL","HOUSECOST","REAL","IDX2015","Q","2020-Q3",125.565230520088,
"IRL","HOUSECOST","REAL","IDX2015","Q","2020-Q4",127.47645453133,
"ITA","HOUSECOST","REAL","IDX2015","Q","1970-Q1",60.9889664438435,
"ITA","HOUSECOST","REAL","IDX2015","Q","1970-Q2",61.0733597614118,
"ITA","HOUSECOST","REAL","IDX2015","Q","1970-Q3",61.6235046459577,
"ITA","HOUSECOST","REAL","IDX2015","Q","1970-Q4",62.0372246832133,
"ITA","HOUSECOST","REAL","IDX2015","Q","1971-Q1",62.0907622001675,
"ITA","HOUSECOST","REAL","IDX2015","Q","1971-Q2",61.8403702371323,
"ITA","HOUSECOST","REAL","IDX2015","Q","1971-Q3",61.3448516340755,
"ITA","HOUSECOST","REAL","IDX2015","Q","1971-Q4",61.1584632790045,
"ITA","HOUSECOST","REAL","IDX2015","Q","1972-Q1",61.6376562395882,
"ITA","HOUSECOST","REAL","IDX2015","Q","1972-Q2",60.239607994959,
"ITA","HOUSECOST","REAL","IDX2015","Q","1972-Q3",60.600493476864,
"ITA","HOUSECOST","REAL","IDX2015","Q","1972-Q4",61.6846682642495,
"ITA","HOUSECOST","REAL","IDX2015","Q","1973-Q1",60.4142152617306,
"ITA","HOUSECOST","REAL","IDX2015","Q","1973-Q2",57.7735519192649,
"ITA","HOUSECOST","REAL","IDX2015","Q","1973-Q3",57.9705232702847,
"ITA","HOUSECOST","REAL","IDX2015","Q","1973-Q4",65.4636298474468,
"ITA","HOUSECOST","REAL","IDX2015","Q","1974-Q1",75.4112785693188,
"ITA","HOUSECOST","REAL","IDX2015","Q","1974-Q2",85.5135794438967,
"ITA","HOUSECOST","REAL","IDX2015","Q","1974-Q3",89.9518664404364,
"ITA","HOUSECOST","REAL","IDX2015","Q","1974-Q4",87.370151693988,
"ITA","HOUSECOST","REAL","IDX2015","Q","1975-Q1",83.0874862337561,
"ITA","HOUSECOST","REAL","IDX2015","Q","1975-Q2",80.7232871871152,
"ITA","HOUSECOST","REAL","IDX2015","Q","1975-Q3",79.5001481940833,
"ITA","HOUSECOST","REAL","IDX2015","Q","1975-Q4",80.2915065469158,
"ITA","HOUSECOST","REAL","IDX2015","Q","1976-Q1",81.7309255185885,
"ITA","HOUSECOST","REAL","IDX2015","Q","1976-Q2",84.1287136541484,
"ITA","HOUSECOST","REAL","IDX2015","Q","1976-Q3",86.5970322489997,
"ITA","HOUSECOST","REAL","IDX2015","Q","1976-Q4",87.8172468548818,
"ITA","HOUSECOST","REAL","IDX2015","Q","1977-Q1",87.7549923183449,
"ITA","HOUSECOST","REAL","IDX2015","Q","1977-Q2",86.3494303466764,
"ITA","HOUSECOST","REAL","IDX2015","Q","1977-Q3",83.9233141242681,
"ITA","HOUSECOST","REAL","IDX2015","Q","1977-Q4",82.139490697429,
"ITA","HOUSECOST","REAL","IDX2015","Q","1978-Q1",81.9730747879779,
"ITA","HOUSECOST","REAL","IDX2015","Q","1978-Q2",83.4000770997584,
"ITA","HOUSECOST","REAL","IDX2015","Q","1978-Q3",87.4857485790728,
"ITA","HOUSECOST","REAL","IDX2015","Q","1978-Q4",93.5300862324956,
"ITA","HOUSECOST","REAL","IDX2015","Q","1979-Q1",97.9157810124955,
"ITA","HOUSECOST","REAL","IDX2015","Q","1979-Q2",96.0665143745016,
"ITA","HOUSECOST","REAL","IDX2015","Q","1979-Q3",90.3553962487307,
"ITA","HOUSECOST","REAL","IDX2015","Q","1979-Q4",83.5548742221582,
"ITA","HOUSECOST","REAL","IDX2015","Q","1980-Q1",80.6091391527597,
"ITA","HOUSECOST","REAL","IDX2015","Q","1980-Q2",87.9660168135328,
"ITA","HOUSECOST","REAL","IDX2015","Q","1980-Q3",97.9543621199935,
"ITA","HOUSECOST","REAL","IDX2015","Q","1980-Q4",110.189230488784,
"ITA","HOUSECOST","REAL","IDX2015","Q","1981-Q1",115.82674896874,
"ITA","HOUSECOST","REAL","IDX2015","Q","1981-Q2",112.301386803928,
"ITA","HOUSECOST","REAL","IDX2015","Q","1981-Q3",106.649117171041,
"ITA","HOUSECOST","REAL","IDX2015","Q","1981-Q4",104.329735188949,
"ITA","HOUSECOST","REAL","IDX2015","Q","1982-Q1",105.556907851348,
"ITA","HOUSECOST","REAL","IDX2015","Q","1982-Q2",107.918111428011,
"ITA","HOUSECOST","REAL","IDX2015","Q","1982-Q3",106.928046686875,
"ITA","HOUSECOST","REAL","IDX2015","Q","1982-Q4",102.858625899493,
"ITA","HOUSECOST","REAL","IDX2015","Q","1983-Q1",98.890270841993,
"ITA","HOUSECOST","REAL","IDX2015","Q","1983-Q2",96.3167842984484,
"ITA","HOUSECOST","REAL","IDX2015","Q","1983-Q3",94.2325103572951,
"ITA","HOUSECOST","REAL","IDX2015","Q","1983-Q4",90.1377529856096,
"ITA","HOUSECOST","REAL","IDX2015","Q","1984-Q1",87.0676982204503,
"ITA","HOUSECOST","REAL","IDX2015","Q","1984-Q2",85.4411829333659,
"ITA","HOUSECOST","REAL","IDX2015","Q","1984-Q3",83.781950262256,
"ITA","HOUSECOST","REAL","IDX2015","Q","1984-Q4",80.7794291333918,
"ITA","HOUSECOST","REAL","IDX2015","Q","1985-Q1",77.4553107182111,
"ITA","HOUSECOST","REAL","IDX2015","Q","1985-Q2",75.6607437833673,
"ITA","HOUSECOST","REAL","IDX2015","Q","1985-Q3",75.1257543015322,
"ITA","HOUSECOST","REAL","IDX2015","Q","1985-Q4",74.2664925217491,
"ITA","HOUSECOST","REAL","IDX2015","Q","1986-Q1",73.6546048925807,
"ITA","HOUSECOST","REAL","IDX2015","Q","1986-Q2",73.4889011872006,
"ITA","HOUSECOST","REAL","IDX2015","Q","1986-Q3",73.5473385764833,
"ITA","HOUSECOST","REAL","IDX2015","Q","1986-Q4",73.9263072713697,
"ITA","HOUSECOST","REAL","IDX2015","Q","1987-Q1",74.5387765058008,
"ITA","HOUSECOST","REAL","IDX2015","Q","1987-Q2",75.5890898322121,
"ITA","HOUSECOST","REAL","IDX2015","Q","1987-Q3",76.4073094969302,
"ITA","HOUSECOST","REAL","IDX2015","Q","1987-Q4",77.255944363344,
"ITA","HOUSECOST","REAL","IDX2015","Q","1988-Q1",77.3288763962454,
"ITA","HOUSECOST","REAL","IDX2015","Q","1988-Q2",76.620987762456,
"ITA","HOUSECOST","REAL","IDX2015","Q","1988-Q3",78.3856028668539,
"ITA","HOUSECOST","REAL","IDX2015","Q","1988-Q4",85.7883681865395,
"ITA","HOUSECOST","REAL","IDX2015","Q","1989-Q1",92.9180948270716,
"ITA","HOUSECOST","REAL","IDX2015","Q","1989-Q2",96.4650356657161,
"ITA","HOUSECOST","REAL","IDX2015","Q","1989-Q3",99.1836234290354,
"ITA","HOUSECOST","REAL","IDX2015","Q","1989-Q4",104.198316255519,
"ITA","HOUSECOST","REAL","IDX2015","Q","1990-Q1",106.532783676802,
"ITA","HOUSECOST","REAL","IDX2015","Q","1990-Q2",112.947598948445,
"ITA","HOUSECOST","REAL","IDX2015","Q","1990-Q3",113.775094114732,
"ITA","HOUSECOST","REAL","IDX2015","Q","1990-Q4",115.279349917474,
"ITA","HOUSECOST","REAL","IDX2015","Q","1991-Q1",113.827851679818,
"ITA","HOUSECOST","REAL","IDX2015","Q","1991-Q2",117.005042544229,
"ITA","HOUSECOST","REAL","IDX2015","Q","1991-Q3",117.027647882712,
"ITA","HOUSECOST","REAL","IDX2015","Q","1991-Q4",118.512833976039,
"ITA","HOUSECOST","REAL","IDX2015","Q","1992-Q1",115.986964210527,
"ITA","HOUSECOST","REAL","IDX2015","Q","1992-Q2",118.374968196652,
"ITA","HOUSECOST","REAL","IDX2015","Q","1992-Q3",118.2856816445,
"ITA","HOUSECOST","REAL","IDX2015","Q","1992-Q4",118.290423604499,
"ITA","HOUSECOST","REAL","IDX2015","Q","1993-Q1",115.220996855173,
"ITA","HOUSECOST","REAL","IDX2015","Q","1993-Q2",113.347435128907,
"ITA","HOUSECOST","REAL","IDX2015","Q","1993-Q3",110.934043048335,
"ITA","HOUSECOST","REAL","IDX2015","Q","1993-Q4",108.619820539235,
"ITA","HOUSECOST","REAL","IDX2015","Q","1994-Q1",106.153103677965,
"ITA","HOUSECOST","REAL","IDX2015","Q","1994-Q2",104.204279584881,
"ITA","HOUSECOST","REAL","IDX2015","Q","1994-Q3",101.990567535318,
"ITA","HOUSECOST","REAL","IDX2015","Q","1994-Q4",101.92552526284,
"ITA","HOUSECOST","REAL","IDX2015","Q","1995-Q1",100.370281035756,
"ITA","HOUSECOST","REAL","IDX2015","Q","1995-Q2",99.2475718217083,
"ITA","HOUSECOST","REAL","IDX2015","Q","1995-Q3",97.9603492369001,
"ITA","HOUSECOST","REAL","IDX2015","Q","1995-Q4",95.96091825816,
"ITA","HOUSECOST","REAL","IDX2015","Q","1996-Q1",94.4181599209671,
"ITA","HOUSECOST","REAL","IDX2015","Q","1996-Q2",92.4529327132804,
"ITA","HOUSECOST","REAL","IDX2015","Q","1996-Q3",90.5272922773931,
"ITA","HOUSECOST","REAL","IDX2015","Q","1996-Q4",88.183231642713,
"ITA","HOUSECOST","REAL","IDX2015","Q","1997-Q1",86.0535146132993,
"ITA","HOUSECOST","REAL","IDX2015","Q","1997-Q2",85.6755198958793,
"ITA","HOUSECOST","REAL","IDX2015","Q","1997-Q3",85.0676915011542,
"ITA","HOUSECOST","REAL","IDX2015","Q","1997-Q4",85.1201838306646,
"ITA","HOUSECOST","REAL","IDX2015","Q","1998-Q1",85.2686622012558,
"ITA","HOUSECOST","REAL","IDX2015","Q","1998-Q2",85.3853230907522,
"ITA","HOUSECOST","REAL","IDX2015","Q","1998-Q3",85.5852234152899,
"ITA","HOUSECOST","REAL","IDX2015","Q","1998-Q4",86.3205075980607,
"ITA","HOUSECOST","REAL","IDX2015","Q","1999-Q1",87.5282010908877,
"ITA","HOUSECOST","REAL","IDX2015","Q","1999-Q2",88.5156411675056,
"ITA","HOUSECOST","REAL","IDX2015","Q","1999-Q3",89.5439599372842,
"ITA","HOUSECOST","REAL","IDX2015","Q","1999-Q4",90.1409476708653,
"ITA","HOUSECOST","REAL","IDX2015","Q","2000-Q1",91.4821326100717,
"ITA","HOUSECOST","REAL","IDX2015","Q","2000-Q2",92.7444120783014,
"ITA","HOUSECOST","REAL","IDX2015","Q","2000-Q3",94.1770377312644,
"ITA","HOUSECOST","REAL","IDX2015","Q","2000-Q4",95.1344625737446,
"ITA","HOUSECOST","REAL","IDX2015","Q","2001-Q1",96.5903465953893,
"ITA","HOUSECOST","REAL","IDX2015","Q","2001-Q2",97.3715049254886,
"ITA","HOUSECOST","REAL","IDX2015","Q","2001-Q3",99.007613824248,
"ITA","HOUSECOST","REAL","IDX2015","Q","2001-Q4",101.12055520028,
"ITA","HOUSECOST","REAL","IDX2015","Q","2002-Q1",102.725675437446,
"ITA","HOUSECOST","REAL","IDX2015","Q","2002-Q2",103.869752503949,
"ITA","HOUSECOST","REAL","IDX2015","Q","2002-Q3",105.540038943296,
"ITA","HOUSECOST","REAL","IDX2015","Q","2002-Q4",107.371886012282,
"ITA","HOUSECOST","REAL","IDX2015","Q","2003-Q1",108.665264899973,
"ITA","HOUSECOST","REAL","IDX2015","Q","2003-Q2",111.061152913039,
"ITA","HOUSECOST","REAL","IDX2015","Q","2003-Q3",113.529054321796,
"ITA","HOUSECOST","REAL","IDX2015","Q","2003-Q4",115.656251433267,
"ITA","HOUSECOST","REAL","IDX2015","Q","2004-Q1",117.720595486803,
"ITA","HOUSECOST","REAL","IDX2015","Q","2004-Q2",119.493510623424,
"ITA","HOUSECOST","REAL","IDX2015","Q","2004-Q3",121.399537087855,
"ITA","HOUSECOST","REAL","IDX2015","Q","2004-Q4",123.170257296519,
"ITA","HOUSECOST","REAL","IDX2015","Q","2005-Q1",125.092598996921,
"ITA","HOUSECOST","REAL","IDX2015","Q","2005-Q2",126.321542590231,
"ITA","HOUSECOST","REAL","IDX2015","Q","2005-Q3",127.493126266078,
"ITA","HOUSECOST","REAL","IDX2015","Q","2005-Q4",129.085865427786,
"ITA","HOUSECOST","REAL","IDX2015","Q","2006-Q1",130.352819426708,
"ITA","HOUSECOST","REAL","IDX2015","Q","2006-Q2",131.030117851678,
"ITA","HOUSECOST","REAL","IDX2015","Q","2006-Q3",131.757970861995,
"ITA","HOUSECOST","REAL","IDX2015","Q","2006-Q4",133.393081982802,
"ITA","HOUSECOST","REAL","IDX2015","Q","2007-Q1",134.606611711087,
"ITA","HOUSECOST","REAL","IDX2015","Q","2007-Q2",135.185842865185,
"ITA","HOUSECOST","REAL","IDX2015","Q","2007-Q3",135.71707080805,
"ITA","HOUSECOST","REAL","IDX2015","Q","2007-Q4",136.045562841638,
"ITA","HOUSECOST","REAL","IDX2015","Q","2008-Q1",136.33806976563,
"ITA","HOUSECOST","REAL","IDX2015","Q","2008-Q2",133.912797000746,
"ITA","HOUSECOST","REAL","IDX2015","Q","2008-Q3",132.035365746104,
"ITA","HOUSECOST","REAL","IDX2015","Q","2008-Q4",131.352909686135,
"ITA","HOUSECOST","REAL","IDX2015","Q","2009-Q1",131.727019051969,
"ITA","HOUSECOST","REAL","IDX2015","Q","2009-Q2",129.735852271214,
"ITA","HOUSECOST","REAL","IDX2015","Q","2009-Q3",128.194706156974,
"ITA","HOUSECOST","REAL","IDX2015","Q","2009-Q4",127.300026084351,
"ITA","HOUSECOST","REAL","IDX2015","Q","2010-Q1",126.355043948367,
"ITA","HOUSECOST","REAL","IDX2015","Q","2010-Q2",126.513290577236,
"ITA","HOUSECOST","REAL","IDX2015","Q","2010-Q3",126.937174632318,
"ITA","HOUSECOST","REAL","IDX2015","Q","2010-Q4",126.723100911211,
"ITA","HOUSECOST","REAL","IDX2015","Q","2011-Q1",125.135906490344,
"ITA","HOUSECOST","REAL","IDX2015","Q","2011-Q2",125.946154328427,
"ITA","HOUSECOST","REAL","IDX2015","Q","2011-Q3",124.684650659702,
"ITA","HOUSECOST","REAL","IDX2015","Q","2011-Q4",123.056566750418,
"ITA","HOUSECOST","REAL","IDX2015","Q","2012-Q1",122.059354174517,
"ITA","HOUSECOST","REAL","IDX2015","Q","2012-Q2",119.665484534939,
"ITA","HOUSECOST","REAL","IDX2015","Q","2012-Q3",117.234811859664,
"ITA","HOUSECOST","REAL","IDX2015","Q","2012-Q4",114.745498481157,
"ITA","HOUSECOST","REAL","IDX2015","Q","2013-Q1",111.711132213769,
"ITA","HOUSECOST","REAL","IDX2015","Q","2013-Q2",110.472402880363,
"ITA","HOUSECOST","REAL","IDX2015","Q","2013-Q3",108.515253291299,
"ITA","HOUSECOST","REAL","IDX2015","Q","2013-Q4",107.448188510918,
"ITA","HOUSECOST","REAL","IDX2015","Q","2014-Q1",106.371340866496,
"ITA","HOUSECOST","REAL","IDX2015","Q","2014-Q2",104.606958564872,
"ITA","HOUSECOST","REAL","IDX2015","Q","2014-Q3",103.383486281635,
"ITA","HOUSECOST","REAL","IDX2015","Q","2014-Q4",102.076397790754,
"ITA","HOUSECOST","REAL","IDX2015","Q","2015-Q1",100.452050266182,
"ITA","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.5266443307273,
"ITA","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.383612204195,
"ITA","HOUSECOST","REAL","IDX2015","Q","2015-Q4",99.6376931988955,
"ITA","HOUSECOST","REAL","IDX2015","Q","2016-Q1",100.406912008876,
"ITA","HOUSECOST","REAL","IDX2015","Q","2016-Q2",100.274248810349,
"ITA","HOUSECOST","REAL","IDX2015","Q","2016-Q3",100.302107724796,
"ITA","HOUSECOST","REAL","IDX2015","Q","2016-Q4",99.5848094719137,
"ITA","HOUSECOST","REAL","IDX2015","Q","2017-Q1",98.4805179540234,
"ITA","HOUSECOST","REAL","IDX2015","Q","2017-Q2",98.119942538743,
"ITA","HOUSECOST","REAL","IDX2015","Q","2017-Q3",97.9701522566938,
"ITA","HOUSECOST","REAL","IDX2015","Q","2017-Q4",97.5059553455003,
"ITA","HOUSECOST","REAL","IDX2015","Q","2018-Q1",97.2808449918287,
"ITA","HOUSECOST","REAL","IDX2015","Q","2018-Q2",96.8682361573662,
"ITA","HOUSECOST","REAL","IDX2015","Q","2018-Q3",96.0484830082282,
"ITA","HOUSECOST","REAL","IDX2015","Q","2018-Q4",96.0381327077348,
"ITA","HOUSECOST","REAL","IDX2015","Q","2019-Q1",95.6064462976397,
"ITA","HOUSECOST","REAL","IDX2015","Q","2019-Q2",96.0441464843067,
"ITA","HOUSECOST","REAL","IDX2015","Q","2019-Q3",96.2588262740465,
"ITA","HOUSECOST","REAL","IDX2015","Q","2019-Q4",96.0367106367874,
"ITA","HOUSECOST","REAL","IDX2015","Q","2020-Q1",97.1776223022321,
"ITA","HOUSECOST","REAL","IDX2015","Q","2020-Q2",99.3567985079971,
"ITA","HOUSECOST","REAL","IDX2015","Q","2020-Q3",97.7348977628089,
"JPN","HOUSECOST","REAL","IDX2015","Q","1961-Q4",41.0743508061107,
"JPN","HOUSECOST","REAL","IDX2015","Q","1962-Q1",42.450524022683,
"JPN","HOUSECOST","REAL","IDX2015","Q","1962-Q2",43.8211350392534,
"JPN","HOUSECOST","REAL","IDX2015","Q","1962-Q3",45.0106231121383,
"JPN","HOUSECOST","REAL","IDX2015","Q","1962-Q4",45.79492586115,
"JPN","HOUSECOST","REAL","IDX2015","Q","1963-Q1",46.162994470118,
"JPN","HOUSECOST","REAL","IDX2015","Q","1963-Q2",46.3361450857871,
"JPN","HOUSECOST","REAL","IDX2015","Q","1963-Q3",46.9316385232739,
"JPN","HOUSECOST","REAL","IDX2015","Q","1963-Q4",48.3221035263106,
"JPN","HOUSECOST","REAL","IDX2015","Q","1964-Q1",50.1392141516097,
"JPN","HOUSECOST","REAL","IDX2015","Q","1964-Q2",50.8178651321982,
"JPN","HOUSECOST","REAL","IDX2015","Q","1964-Q3",52.1066191736835,
"JPN","HOUSECOST","REAL","IDX2015","Q","1964-Q4",53.0396647190301,
"JPN","HOUSECOST","REAL","IDX2015","Q","1965-Q1",53.6551039329479,
"JPN","HOUSECOST","REAL","IDX2015","Q","1965-Q2",53.3018831360054,
"JPN","HOUSECOST","REAL","IDX2015","Q","1965-Q3",53.6663623179653,
